CG6847,CG6847-PA-1317,2,0
CG4041,CG4041-PB-429,0,1
CG17364,CG17364-PA-1824,0,7
CG7371,CG7371-PA-943,38,39
CG10561,CG10561-PA-1132,8,11
Ets97D,Ets97D-PA-1182,0,5
CG1317,CG1317-PB-1381,0,6
Hexo2,Hexo2-PA-1359,1,0
CG32379,CG32379-PB-397,0,1
sbb,sbb-PD-5647,0,2
fu2,fu2-PA-1375,0,3
CG42514,CG42514-PA-1014,29,44
Pvf1,Pvf1-PA-387,4,9
lola,lola-PD-1569,3,0
CG6051,CG6051-PB-2410,8,15
CG3437,CG3437-PB-790,11,0
Smg5,Smg5-PA-3352,9,10
CG31659,CG31659-PA-39,1,0
CG33310,CG33310-PA-342,2,0
nudC,nudC-PA-840,1,0
nudC,nudC-PA-841,20,0
JHDM2,JHDM2-PA-610,2,1
lola,lola-PO-1994,1,0
mask,mask-PA-11560,0,5
CG42357,CG42357-PA-809,1,0
clos,clos-PD-5407,0,1
CG32985,CG32985-PA-1511,1,0
htl,htl-PA-1911,1,3
CG8297,CG8297-PA-207,4,0
Kr-h1,Kr-h1-PA-2220,35,7
imd,imd-PA-138,0,1
Aats-thr,Aats-thr-PA-1308,373,0
nAcRbeta-64B,nAcRbeta-64B-PA-1107,0,1
Apc,Apc-PA-7036,0,3
CG31344,CG31344-PA-516,0,1
Den1,Den1-PA-502,9,8
CG14619,CG14619-PC-233,4,0
l(3)07882,l(3)07882-PA-2150,2,2
CG6613,CG6613-PA-1034,0,4
CG6404,CG6404-PA-1290,25,29
CG4080,CG4080-PA-1300,22,0
CG18004,CG18004-PA-51,0,3
Khc-73,Khc-73-PA-4848,0,10
CG15814,CG15814-PA-503,0,24
RhoGAP15B,RhoGAP15B-PB-2114,6,0
NiPp1,NiPp1-PA-1115,0,8
TpnC47D,TpnC47D-PA-243,1,0
CG4933,CG4933-PA-777,9,7
CG14757,CG14757-PA-400,1,0
CG7627,CG7627-PA-1807,0,1
CG4619,CG4619-PA-355,2,1
CG33232,CG33232-PA-3437,1,7
G-ialpha65A,G-ialpha65A-PA-729,4,0
Gint3,Gint3-PB-846,4,0
salr,salr-PA-1534,1,0
CG5591,CG5591-PA-4161,101,107
MBD-like,MBD-like-PA-907,8,0
CG43308,CG43308-PA-39,0,2
Gadd34,Gadd34-PA-255,0,7
CG17019,CG17019-PA-1629,6,1
chif,chif-PA-4422,0,7
RhoGAPp190,RhoGAPp190-PA-3072,0,1
ird5,ird5-PB-1643,0,1
CG2974,CG2974-PB-225,28,20
CG15087,CG15087-PA-457,1,0
Or67d,Or67d-PA-218,0,4
Srp54k,Srp54k-PA-1446,0,3
CG12862,CG12862-PA-105,2,0
Ppn,Ppn-PC-5320,70,72
CG14258,CG14258-PA-101,6,4
CG17906,CG17906-PA-426,1,0
dys,dys-PB-1753,2,4
l(2)06496,l(2)06496-PA-525,1071,0
vls,vls-PA-1052,1,0
Drp1,Drp1-PA-1751,26,19
crl,crl-PA-300,0,3
CG12424,CG12424-PA-2511,2,22
18w,18w-PA-3739,2,0
wda,wda-PA-2048,2,0
CG1753,CG1753-PA-1423,15,0
Bet1,Bet1-PA-294,81,66
obst-B,obst-B-PA-417,63,173
CG5705,CG5705-PA-645,1,0
CG2224,CG2224-PA-821,0,2
CG5555,CG5555-PA-982,7,6
Nap1,Nap1-PA-108,51,53
CG2145,CG2145-PA-1213,4,1
neo,neo-PA-1536,35,0
Rab14,Rab14-PC-36,1,0
CG2816,CG2816-PB-85,3,2
poe,poe-PA-3232,6,0
CG11877,CG11877-PA-201,3,1
CG4619,CG4619-PA-957,19,22
CG5126,CG5126-PA-1035,7,9
Papss,Papss-PA-1564,2,0
CG16888,CG16888-PA-295,7,0
CG31533,CG31533-PA-1780,1,0
pall,pall-PA-380,1,0
toe,toe-PA-1582,6,1
pum,pum-PA-1708,2,0
CG42844,CG42844-PA-119,5,0
Oatp58Da,Oatp58Da-PA-1746,0,1
ema,ema-PA-1045,1,0
CG5190,CG5190-PA-900,8,6
cort,cort-PA-825,25,32
Plap,Plap-PA-1797,4,3
CG42487,CG42487-PA-789,0,3
Smr,Smr-PA-10207,13,0
Reg-2,Reg-2-PA-721,33,36
WDR79,WDR79-PA-313,0,1
CG34001,CG34001-PB-241,0,1
CG4645,CG4645-PA-412,0,1
Ptp4E,Ptp4E-PA-4275,0,2
lama,lama-PA-1347,0,15
Rrp1,Rrp1-PA-1316,8,0
CG34195,CG34195-PA-618,1,10
Traf4,Traf4-PA-697,3,4
5-HT1A,5-HT1A-PA-139,0,22
Atg4,Atg4-PA-741,4,3
CG43179,CG43179-PA-102,10,0
Eno,Eno-PA-202,38,73
Cep97,Cep97-PB-1527,2,0
CG14476,CG14476-PA-2681,0,4
AdoR,AdoR-PA-2241,0,1
CG5037,CG5037-PA-746,13,0
Aats-his,Aats-his-PA-666,0,19
CG10703,CG10703-PA-2007,0,5
CG3605,CG3605-PA-1839,1,0
CG8290,CG8290-PB-3111,7,0
CG7837,CG7837-PA-2761,30,15
CG43293,CG43293-PA-65,1,0
GckIII,GckIII-PA-1270,0,3
U3-55K,U3-55K-PA-1071,42,22
CG6241,CG6241-PA-2364,0,128
CG12880,CG12880-PA-477,0,116
N,N-PA-7554,0,19
Cyp12a4,Cyp12a4-PA-197,0,1
por,por-PA-930,0,1
CG17660,CG17660-PA-423,0,8
18w,18w-PA-3756,11,0
Mmp1,Mmp1-PC-894,0,1
epsilonCOP,epsilonCOP-PA-748,12,12
Hsp83,Hsp83-PA-351,6,9
mei-41,mei-41-PA-5923,0,4
CG15674,CG15674-PA-1279,1,0
Brf,Brf-PA-1602,0,3
CG15168,CG15168-PA-82,4,0
CG34424,CG34424-PA-285,0,2
CG4797,CG4797-PA-1221,183,0
nop5,nop5-PA-634,3,0
Rrp1,Rrp1-PA-1299,8,0
yellow-d,yellow-d-PA-526,1,0
l(2)35Be,l(2)35Be-PA-313,64,10
CG42668,CG42668-PK-136,3,0
MED16,MED16-PA-2399,60,0
row,row-PA-3513,0,44
Traf6,Traf6-PA-1269,9,0
alpha-Man-I,alpha-Man-I-PK-379,0,1
CG10559,CG10559-PB-505,0,2
klar,klar-PA-4096,0,3
CG15087,CG15087-PA-826,0,11
Hrs,Hrs-PA-747,1,0
CG6418,CG6418-PB-1944,0,8
inaE,inaE-PA-1224,7,4
CG10671,CG10671-PA-822,0,2
Ank2,Ank2-PF-6296,1,0
Xbp1,Xbp1-PC-186,19,48
l(2)01810,l(2)01810-PA-1215,0,5
CG14826,CG14826-PA-94,1,0
TMS1,TMS1-PA-120,1,0
CG3838,CG3838-PA-880,14,2
CG30389,CG30389-PA-96,0,1
Sema-1b,Sema-1b-PA-753,0,1
Caf1-180,Caf1-180-PB-765,5,2
RhoGEF4,RhoGEF4-PA-1768,74,86
Csk,Csk-PF-2017,1,0
CG2145,CG2145-PA-1290,15,46
CG14277,CG14277-PA-401,0,7
CG5335,CG5335-PA-161,1,0
CG42284,CG42284-PC-1722,6,0
CG13800,CG13800-PA-1563,3,0
msl-1,msl-1-PA-2278,10,5
CG6280,CG6280-PA-450,0,1
fj,fj-PA-267,6,1
vls,vls-PA-270,0,2
CG30410,CG30410-PB-666,4,1
RhoGAP15B,RhoGAP15B-PB-3753,5,0
CG15674,CG15674-PA-1296,2,0
CG15073,CG15073-PA-1452,0,2
polo,polo-PA-1329,0,2
CG7692,CG7692-PA-2580,4,0
Esyt2,Esyt2-PA-1285,0,1
CG6568,CG6568-PA-495,0,4
Jarid2,Jarid2-PD-6414,9,7
D19B,D19B-PA-1977,0,13
Cyp310a1,Cyp310a1-PA-78,5,0
Spt5,Spt5-PA-3080,81,105
ImpL3,ImpL3-PA-966,40,0
CG33786,CG33786-PA-708,0,9
CG12325,CG12325-PA-2148,6,12
sick,sick-PB-4972,1,0
CG33111,CG33111-PA-761,0,1
opa1-like,opa1-like-PA-1635,3,1
CG30007,CG30007-PB-2151,0,5
CG8783,CG8783-PA-611,0,4
CG15744,CG15744-PA-3510,0,2
ste24a,ste24a-PA-1277,408,0
rn,rn-PD-36,0,1
CG6522,CG6522-PA-200,0,4
CG14866,CG14866-PA-282,1,365
CG42232,CG42232-PB-8304,0,4
CG1105,CG1105-PA-223,17,6
MCPH1,MCPH1-PA-1779,48,38
CG13801,CG13801-PA-375,0,262
CG13800,CG13800-PA-3258,0,1
CG3558,CG3558-PA-1510,0,2
l(2)not,l(2)not-PA-231,2,6
CG5274,CG5274-PA-1000,0,5
CG10029,CG10029-PA-491,4,0
Chc,Chc-PA-4999,10,13
orb2,orb2-PE-1437,1,0
CG14881,CG14881-PA-608,2,0
Vha68-2,Vha68-2-PA-942,5,2
CG7376,CG7376-PA-3551,1,0
Vinc,Vinc-PA-2046,3,8
CG5731,CG5731-PA-499,77,62
CG7739,CG7739-PA-844,9,4
Hsp83,Hsp83-PA-2119,12,24
GlyP,GlyP-PA-1094,11,16
CG5787,CG5787-PA-2583,4,2
Stam,Stam-PA-1566,0,1
CG7466,CG7466-PA-8056,0,5
Pkd2,Pkd2-PA-2370,0,1
Updo,Updo-PA-756,8,0
Ptp4E,Ptp4E-PA-4870,0,2
mam,mam-PA-4374,1,0
Gef64C,Gef64C-PA-5418,2,0
CG9953,CG9953-PA-1056,9,25
CG31551,CG31551-PA-3377,0,1
sals,sals-PA-1152,5,0
cdm,cdm-PA-801,0,8
CG4610,CG4610-PA-1620,23,47
Fili,Fili-PC-2183,1,0
janA,janA-PA-139,22,37
olf186-M,olf186-M-PA-245,30,0
CG8712,CG8712-PA-910,15,12
Msp-300,Msp-300-PB-22546,0,12
hrg,hrg-PA-1483,2,0
gatA,gatA-PA-984,2,13
pgant2,pgant2-PA-1761,0,1
CG18178,CG18178-PA-715,0,113
CG13130,CG13130-PA-180,14,0
ImpL3,ImpL3-PA-79,0,1
Hsc70-2,Hsc70-2-PA-1814,7,0
Tis11,Tis11-PA-1035,2,4
CG1673,CG1673-PA-951,2,0
Hsp83,Hsp83-PA-1048,3,4
SMSr,SMSr-PA-1326,0,4
Ent2,Ent2-PA-94,5,0
Glt,Glt-PA-46,1,0
Mctp,Mctp-PA-544,1,0
CG3520,CG3520-PA-3504,12,40
CG18815,CG18815-PA-57,8,0
CG7706,CG7706-PA-1923,2,2
Kr-h1,Kr-h1-PA-1647,18,18
CG6197,CG6197-PA-1008,3,0
Fdxh,Fdxh-PA-441,0,19
CG11089,CG11089-PA-838,0,2
CG12877,CG12877-PC-2960,0,45
ald,ald-PA-1003,10,0
RpIII128,RpIII128-PA-3062,4,0
CG34349,CG34349-PC-1153,2,2
CG8531,CG8531-PA-1326,46,47
Irp-1B,Irp-1B-PA-2184,0,17
mahj,mahj-PA-3543,40,38
Egfr,Egfr-PA-3825,23,12
mTTF,mTTF-PA-46,0,2
Ir75d,Ir75d-PC-1725,1,0
CG5446,CG5446-PA-61,0,1
CG33138,CG33138-PA-1461,176,9
CG11836,CG11836-PA-483,3,2
Syx16,Syx16-PA-207,4,0
CG14299,CG14299-PC-6873,4,0
CG9147,CG9147-PA-751,8,17
Cep135,Cep135-PA-2391,0,10
Wnt10,Wnt10-PB-825,0,1
Atg9,Atg9-PA-2190,7,1
CG12263,CG12263-PA-844,2,0
mud,mud-PF-5685,3,9
CG11874,CG11874-PA-1609,0,1
CG32365,CG32365-PA-961,0,1
CG33785,CG33785-PA-270,19,0
ed,ed-PA-2346,1,0
kto,kto-PA-6882,0,1
Cpsf73,Cpsf73-PA-1173,2,0
AIF,AIF-PA-668,11,0
CG30005,CG30005-PA-315,0,3
zetaCOP,zetaCOP-PA-171,301,0
rut,rut-PA-4830,0,1
ninaC,ninaC-PB-4104,6,3
CG31413,CG31413-PA-1672,0,5
CG13295,CG13295-PA-842,0,312
Brd8,Brd8-PA-2290,3,3
CG12262,CG12262-PA-345,3,11
Ptpa,Ptpa-PA-107,0,3
CG31469,CG31469-PA-178,6,0
CG32075,CG32075-PA-553,1,0
CG6509,CG6509-PA-5328,14,24
CG16791,CG16791-PA-2562,0,4
sda,sda-PA-3082,0,2
bon,bon-PA-2211,2,0
Spn5,Spn5-PA-138,0,8
Ank2,Ank2-PF-4918,1,0
LRP1,LRP1-PC-10449,0,3
CG32368,CG32368-PA-8,2,0
CG11123,CG11123-PA-1638,0,3
CG17211,CG17211-PA-3784,5,1
CG30089,CG30089-PA-3372,0,27
Myt1,Myt1-PA-990,3,0
CG6280,CG6280-PA-2338,0,4
fra,fra-PA-1990,0,2
CG11367,CG11367-PA-623,0,1
CG3326,CG3326-PA-129,3,0
CG1578,CG1578-PA-1964,0,2
CG1896,CG1896-PA-508,0,6
CG34347,CG34347-PB-4246,0,3
Patronin,Patronin-PA-4536,17,5
Sara,Sara-PA-1816,0,1
Spn47C,Spn47C-PA-708,5,12
CG2186,CG2186-PA-951,0,1
CG12054,CG12054-PB-954,0,1
sofe,sofe-PA-1742,2,0
CG5171,CG5171-PA-681,10,4
Mgat2,Mgat2-PA-540,0,1
ninaC,ninaC-PB-4316,0,1
CG6051,CG6051-PB-2916,5,25
CG1239,CG1239-PA-654,7,22
garz,garz-PA-1167,2,0
Sc2,Sc2-PA-436,1,9
Rrp4,Rrp4-PA-671,0,3
tey,tey-PA-1558,0,2
a6,a6-PA-979,24,19
CG9497,CG9497-PA-483,0,15
CG16799,CG16799-PA-48,7,8
CG10561,CG10561-PA-1147,1,0
CG32702,CG32702-PB-10504,18,29
U3-55K,U3-55K-PA-658,3,0
CG5604,CG5604-PA-6741,2,9
Tango6,Tango6-PA-762,0,1
CG12964,CG12964-PB-808,1,0
mod(mdg4),mod(mdg4)-PH-1465,6,4
Lis-1,Lis-1-PA-551,2,0
CG3209,CG3209-PB-456,18,4
Gr23a,Gr23a-PB-214,0,1
CG13741,CG13741-PA-162,0,1
Hel25E,Hel25E-PA-408,14,11
st,st-PA-1747,0,2
mahj,mahj-PA-2001,1,0
Hrb98DE,Hrb98DE-PA-984,42,19
kst,kst-PA-11073,0,5
lwr,lwr-PA-462,25,49
CG42354,CG42354-PA-673,3,0
Ppat-Dpck,Ppat-Dpck-PA-1450,8,5
CG7369,CG7369-PA-1137,7,0
CG7369,CG7369-PA-1134,0,5
proPO-A1,proPO-A1-PA-2016,9,4
eIF-2beta,eIF-2beta-PA-667,16,0
gammaSnap,gammaSnap-PA-78,7,5
Sap130,Sap130-PA-2373,6,2
mRpL32,mRpL32-PA-504,167,150
CG31728,CG31728-PC-1408,33,37
CG15905,CG15905-PB-486,2,0
stumps,stumps-PA-3323,0,1
btsz,btsz-PB-2858,0,2
CG3700,CG3700-PA-345,7,14
lola,lola-PP-2081,2,3
spas,spas-PA-1020,1,0
l(2)08717,l(2)08717-PA-888,3,6
Gr28b,Gr28b-PC-596,0,1
E(z),E(z)-PA-1416,19,10
crm,crm-PA-2514,3,1
CG14857,CG14857-PA-1270,3,0
CG4849,CG4849-PA-1871,3,3
CG15483,CG15483-PA-519,1,0
RecQ5,RecQ5-PB-3115,52,1
CG13198,CG13198-PA-428,1,0
Chi,Chi-PA-1564,96,0
CG9300,CG9300-PA-1678,313,299
CG14416,CG14416-PA-171,1,0
Eip55E,Eip55E-PA-194,0,5
msl-1,msl-1-PA-1911,2,0
CycC,CycC-PA-478,1,3
CG31800,CG31800-PA-480,8,6
caup,caup-PA-2014,6,7
Phm,Phm-PA-966,11,33
Jarid2,Jarid2-PD-6592,3,0
ast,ast-PA-2011,0,1
CG9286,CG9286-PA-747,11,3
Edem2,Edem2-PA-49,1,4
CG1542,CG1542-PA-213,33,3
capu,capu-PA-3153,25,42
GstE1,GstE1-PA-211,231,37
TM4SF,TM4SF-PB-162,0,593
CG3529,CG3529-PB-441,0,3
mod(mdg4),mod(mdg4)-PP-1483,3,0
CG14626,CG14626-PA-536,1,0
Smg1,Smg1-PA-4625,39,0
cno,cno-PC-5195,1,0
Dgkepsilon,Dgkepsilon-PA-1307,115,0
mad2,mad2-PA-81,0,3
shark,shark-PA-2076,1,0
CG7441,CG7441-PA-973,3,0
5PtaseI,5PtaseI-PB-1131,6,13
Spt3,Spt3-PA-868,2,0
CG12547,CG12547-PA-428,0,1
lig,lig-PA-3823,13,2
CG7371,CG7371-PA-286,3,0
CG12009,CG12009-PA-2422,0,1
TepIII,TepIII-PA-3587,1,1
scaf6,scaf6-PA-1078,3,0
CG11178,CG11178-PA-1617,30,30
CG17010,CG17010-PA-666,0,1
Cyp310a1,Cyp310a1-PA-1140,0,68
faf,faf-PA-6574,5,2
Pepck,Pepck-PA-1455,9,0
CG17019,CG17019-PA-530,0,1
yip2,yip2-PA-1137,4,0
na,na-PD-1524,0,2
Kr-h1,Kr-h1-PA-1114,0,5
CG9883,CG9883-PA-1130,4,0
CG11009,CG11009-PA-523,49,115
Gmd,Gmd-PA-843,6,4
CG2260,CG2260-PA-1179,122,69
Socs16D,Socs16D-PA-272,2,0
Sply,Sply-PA-1434,0,18
CG11893,CG11893-PA-483,0,1
Ucp4B,Ucp4B-PA-244,38,38
CG6796,CG6796-PA-744,49,0
CG31473,CG31473-PA-213,0,3
CG7800,CG7800-PA-1417,3,0
alphaPS5,alphaPS5-PA-2472,6,0
pie,pie-PA-504,2,0
CG5789,CG5789-PA-3780,5,1
CG9886,CG9886-PA-1212,5,5
Cyp4e3,Cyp4e3-PA-1020,0,1
CG11961,CG11961-PA-724,3,2
MYPT-75D,MYPT-75D-PA-393,0,1
RhoGAP92B,RhoGAP92B-PA-2057,0,4
CG14073,CG14073-PB-564,1,0
Btk29A,Btk29A-PA-1353,10,0
CG33158,CG33158-PB-2895,2,1
Dl,Dl-PA-2250,13,15
Dys,Dys-PA-7411,3,0
sqz,sqz-PA-213,3,9
CG8449,CG8449-PA-1194,2,7
CG7183,CG7183-PA-1335,3,0
CG5524,CG5524-PA-2229,23,8
CG32206,CG32206-PB-3069,0,1
CG9062,CG9062-PB-321,11,5
PGRP-SD,PGRP-SD-PA-117,1,0
CG14980,CG14980-PB-1018,15,1
CG43164,CG43164-PC-887,1,5
Su(var)2-10,Su(var)2-10-PB-1631,1,0
Sep1,Sep1-PA-478,7,6
CG5623,CG5623-PA-190,0,106
mRpS29,mRpS29-PA-670,16,20
Smg1,Smg1-PA-9255,0,2
CG9331,CG9331-PA-114,10,2
CG7376,CG7376-PA-3568,4,0
l(1)G0196,l(1)G0196-PI-3963,3,0
CG6310,CG6310-PA-484,1,1
garz,garz-PA-3045,2,0
CG7739,CG7739-PA-837,17,11
CG34424,CG34424-PA-48,7,17
SA-2,SA-2-PC-658,1,0
CG42342,CG42342-PC-560,0,1
CG7506,CG7506-PA-113,3,1
CG7889,CG7889-PA-878,42,38
CG17565,CG17565-PA-1049,58,50
Zasp52,Zasp52-PC-1258,1,0
CG3502,CG3502-PB-2506,13,5
ss,ss-PA-807,2,0
RhoGAP71E,RhoGAP71E-PD-2318,0,1
CG4586,CG4586-PA-1516,0,2
CstF-64,CstF-64-PA-822,6,0
CG18507,CG18507-PA-1527,5,23
slow,slow-PA-130,2,0
U26,U26-PA-2895,4,4
Aats-cys,Aats-cys-PA-654,5,0
melt,melt-PB-2601,0,9
CG2941,CG2941-PA-2104,0,3
ball,ball-PA-502,2,0
CG8993,CG8993-PA-52,2,2
katanin-60,katanin-60-PA-231,2,0
CG4896,CG4896-PC-2665,12,0
tatl,tatl-PB-619,0,2
tatl,tatl-PB-617,0,1
mirr,mirr-PA-1608,6,0
RecQ5,RecQ5-PB-2215,0,3
fz3,fz3-PA-892,5,5
CG5835,CG5835-PA-630,0,28
VhaAC45,VhaAC45-PA-145,4,2
mthl10,mthl10-PA-1515,55,30
Gr28b,Gr28b-PC-132,1,0
Cip4,Cip4-PA-828,0,2
CG6841,CG6841-PA-2600,0,57
ihog,ihog-PA-1944,4,0
CG6739,CG6739-PA-1318,0,17
chm,chm-PA-1723,13,17
CG7530,CG7530-PA-832,0,2
CG18048,CG18048-PA-484,11,0
osa,osa-PA-1641,0,1
Spn6,Spn6-PA-779,0,3
CG3759,CG3759-PA-2856,2,0
trr,trr-PC-7190,0,2
CG17230,CG17230-PA-891,2,3
Aly,Aly-PA-491,13,39
corn,corn-PB-2298,4,4
Ars2,Ars2-PA-2213,6,0
RpS14a,RpS14a-PA-384,0,2
CG7420,CG7420-PA-126,1,0
CG7420,CG7420-PA-124,0,1
pgant5,pgant5-PA-1829,9,0
CG12333,CG12333-PA-1264,8,5
Pi3K59F,Pi3K59F-PA-2620,22,13
CG11396,CG11396-PA-798,0,27
CG5664,CG5664-PA-2088,1,1
CG4554,CG4554-PA-7869,0,17
psh,psh-PA-292,1,0
wg,wg-PA-159,0,4
CG3344,CG3344-PA-1248,1,1
CG30015,CG30015-PA-1281,0,1
CG31759,CG31759-PC-943,0,3
CG11652,CG11652-PA-1179,88,0
SP1029,SP1029-PA-1024,1,0
CG3493,CG3493-PA-4309,0,6
gukh,gukh-PA-3063,15,3
